name,url,sku,pid,mpn,brand,color,price,currency,availability,description,specifications,images,primary_category,category_1,breadcrumbs,reviews_count,average_rating,uniq_id,scraped_at
"Polo Ralph Lauren Short Sleeve Custom Slim Polo Shirt, Deckwash White/C8645",https://www.johnlewis.com/polo-ralph-lauren-short-sleeve-custom-slim-polo-shirt/deckwash-white-c8645/p110034877,109685324,110034877,109685324,Ralph Lauren,Deckwash White/C8645,109,GBP,InStock,"<p>An American style standard since 1972, the Polo shirt has been imitated but never matched. Over the decades, Ralph Lauren has reimagined his signature style in a wide array of colors and fits, yet all retain the quality and attention to detail of the iconic original.</p>

<p>This trim version is made from a highly breathable cotton mesh, which offers a textured look and a super-soft handle.</p>

<p>Made in Ralph’s Custom Slim Fit, this polo has a trim silhouette in between their Classic and Slim Fit. Tailored through the waist with bicep hugging sleeves, a ribbed collar and embroidered pony at the chest complete the iconic design.</p>

<p>Ideal for smart-casual styling throughout the seasons, this polo looks just as at home with denim as it does with slim chinos and leather boat shoes.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006401360,https://johnlewis.scene7.com/is/image/JohnLewis/006401360alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006401360alt2,https://johnlewis.scene7.com/is/image/JohnLewis/006401360alt3,https://johnlewis.scene7.com/is/image/JohnLewis/006401360alt4,https://johnlewis.scene7.com/is/image/JohnLewis/006401360alt5",Men,Men's Polo Shirts & Rugby Shirts,Men | Men's Polo Shirts & Rugby Shirts,5,4.8,2f639162-d84b-540d-a219-8712d07163c9,3/3/2024
"DIOR Addict Shine Lipstick Refill, 527 Atelier",https://www.johnlewis.com/dior-addict-shine-lipstick-refill/527-atelier/p6145819,240933050,6145819,240933050,DIOR,527 Atelier,25.5,GBP,InStock,"<p>The DIOR Addict lipstick refill is part of the House of DIOR's eco-design initiative. Once your lipstick is finished, swap out the stick with the shade of your choice. </p> <p>The DIOR Addict lipstick is formulated with 90%* natural-origin ingredients and keeps your lips hydrated for 24h.** Its ultra-creamy texture glides on the lips to provide comfort and shine.</p> <p>Good to know: The DIOR Addict lipstick refill cannot be used alone.</p> <p>*Amount calculated based on the ISO 16128-1 and ISO 16128-2 standard. The remaining ingredients contribute to the formula’s performance, sensory appeal and stability. **Instrumental test on 10 subjects.</p>",[],,Beauty,Makeup,Beauty | Makeup,166,4.8,e4a22341-29ed-537b-8878-4bb08ff669d8,3/3/2024
"Great Plains Spring Denim Knit Long Sleeve Jumper, Cream",https://www.johnlewis.com/great-plains-spring-denim-knit-long-sleeve-jumper-cream/p109905528,109905320,109905528,109905320,Great Plains,,35.00,GBP,InStock,"<p>Framed by a graceful high neckline, this jumper by Great Plains is precisely patterned to a geometric brief and is made from a soft and longlasting cotton-polyester blend.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/006415381,https://johnlewis.scene7.com/is/image/JohnLewis/006415381alt1,https://johnlewis.scene7.com/is/image/JohnLewis/006415381alt2",Women,Women's Knitwear,Women | Women's Knitwear,,,07632ee3-edc9-57e1-9c29-20f6cbbe4806,3/3/2024
"Chelsea Peers Ornamental Fan Print Swim Shorts, Blue",https://www.johnlewis.com/chelsea-peers-ornamental-fan-print-swim-shorts-blue/p109790312,109790289,109790312,109790289,Chelsea Peers,,0,GBP,Discontinued,"<p>These swim shorts are ideal for your poolside debut. In a board shorts style, they come with multiple pockets and Chelsea Peers' signature drawcord waistband. Finished with an ornamental fan print, they boast plenty of retro attitude.</p>",[],,Men,Men's Swimwear,Men | Men's Swimwear,,,d5685343-0bfd-5188-8522-b5745235af49,3/3/2024
Crew Clothing Knit Hoodie Jumper,https://www.johnlewis.com/crew-clothing-knit-hoodie-jumper/p6436261,109899818,6436261,109899818,Crew Clothing,White/Multi,0.00,GBP,Discontinued,"<p>Equipped with a hood for ultimate casual styling, this jumper from Crew Clothing is made from a long-lasting fabric that will see you through season after season.</p>",[],,Women,Women's Knitwear,Women | Women's Knitwear,,,5418d1da-43c7-58e4-9bdf-2786254a1961,3/3/2024
"GP & J Baker Indus Flower Furnishing Fabric, Blush",https://www.johnlewis.com/gp-j-baker-indus-flower-furnishing-fabric/blush/p5310044,239750064,5310044,239750064,GP & J Baker,Blush,115,GBP,InStoreOnly,"<p>The Indus Flower fabric from GP & J Baker is a pure linen fabric with a trellis design of hand-block-printed, small-scale flower heads.</p><p><strong>Ready to place your order, or looking for more advice?</strong><br>
If you'd like to purchase this fabric and are ready to place your order, or need a little styling advice, there are a few ways we can help. Firstly, come into any of our shops and speak to a Partner. Alternatively, we can come to you as we're also now offering in-home appointments. Finally, you can book a virtual appointment and speak to one of our estimators on a video or phone call. They'll provide a combination of practical measuring, design and technical advice.<br> <a href=""https://www.johnlewis.com/our-services/curtains-and-blinds?intcmp=ic_20200605_virtualestimating_cp_hom_a_ah"">Find out more about our services and book an appointment here</a></p>",[{'GP & J Baker': 'Brand\n                                                                            \n                                                                        '}],,Home & Garden,Fabrics,Home & Garden | Fabrics | Fabric Swatches,,,bb7bcbcd-ba33-5945-bd3d-75c97f1281fd,3/3/2024
"Dune Daylana Cross Body Bag, Nude",https://www.johnlewis.com/dune-daylana-cross-body-bag/p6413851,109618155,6413851,109618155,Dune,Nude,70,GBP,OutOfStock,"<p>Daylana is the epitome of boho chic. This crossbody bag has been designed in-house with cut-work detailing at the front. The metal-chain trimmed strap is adjustable, whilst the interior houses three compartments and a secure zip-lined side pocket, with enough room to fit in your daytime essentials when off duty.

</p><p>Fully lined with Dune's bespoke branding, the top trim is fastened with a double-ended metal zip that refines the look, engraved with a signature ‘DD’ logo.</p>

 ",[],"https://johnlewis.scene7.com/is/image/JohnLewis/109618155,https://johnlewis.scene7.com/is/image/JohnLewis/109618155alt2,https://johnlewis.scene7.com/is/image/JohnLewis/109618155alt3",Women,"Handbags, Bags & Purses","Women | Handbags, Bags & Purses",,,e024bd7c-a3e5-5f9b-9b93-5a67fb3851db,3/3/2024
"Simply Silver Chunky Polished Sterling Silver Ring, Silver",https://www.johnlewis.com/simply-silver-chunky-polished-sterling-silver-ring-silver/p109960633,109960473,109960633,109960473,Simply Silver,,50.00,GBP,OutOfStock,"<p>With a wide graduating design and gorgeous polished finish, this ring from Simply Silver manages to achieve both simple and statement at the same time. Made from sterling silver, it makes a great addition to any collection. </p>
",[],"https://johnlewis.scene7.com/is/image/JohnLewis/109960473,https://johnlewis.scene7.com/is/image/JohnLewis/109960473alt1",Women,Women's Jewellery,Women | Women's Jewellery | Women's Rings,,,3557b342-f7a0-5e0f-bf28-bd5c00c318b4,3/3/2024
"MissPrint Cotton Tree Wallpaper, MISP1262",https://www.johnlewis.com/missprint-cotton-tree-wallpaper/misp1262/p3429032,237365152,3429032,237365152,MissPrint,MISP1262,95,GBP,InStock,"<p>An expressive graphic tree design inspired by visits to Japan. Bold circular designs pop out between tree branches, as flowers crowd the stems and obscure the sky, reminiscent of sakura or cherry blossom.</p>

<p>Have you thought about wallpaper accessories? Shop <a href=""/browse/home-garden/paints/paints/wallpaper-paint-accessories/_/N-cwq?intcmp=home_ao_wallpapertoaccs"">here</a>.</p>",[],,Home & Garden,Decorative Accessories,Home & Garden | Decorative Accessories | Wallpaper,1,4,051ffad1-2b91-56aa-b07f-f0953454b0ee,3/3/2024
French Connection Tam Ribbed Jersey Top,https://www.johnlewis.com/french-connection-tam-ribbed-jersey-top/p6284822,241219382,6284822,241219382,French Connection,Navy,0.00,GBP,Discontinued,"<p>Not your average staple, this jersey top from French Connection makes for the perfect companion to patterned accessories.</p>
 <p>Keeping things cosy with its roll neck and long sleeves, it is made from a light yet durable blended fabric and is ideal for relaxed daytime wear.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,43a2d48a-8626-5483-a544-85f54511b0a6,3/3/2024
HUSH Adeline Twisted Necklace,https://www.johnlewis.com/hush-adeline-twisted-necklace/p5739847,240221570,5739847,240221570,HUSH,Silver,0.00,GBP,Discontinued,"<p>HUSH has given a classic style a contemporary twist – literally – with its pretty Adeline necklace.</p>
<p>Featuring a fine chain and a twisted hoop pendant, it will look great on its own or layered with others.</p>
<p>Please note this product does not come in a gift box or with gift packaging.</p>",[],,Women,Women's Jewellery,Women | Women's Jewellery | Women's Necklaces,,,12184c94-3114-59c0-910f-dbb2314f0055,3/3/2024
Swyft Model 01 Storage Ottoman,https://www.johnlewis.com/swyft-storage-01-ottoman/velvet-kingfisher/p110141873,110141254,110141873,110141254,Swyft,Boucle Fern,0,GBP,Discontinued,"<p>Say goodbye to less-than-beautiful storage solutions with Swyft's <strong>Storage 01</strong>.</p>

<p>Designed in a round shape it has a comfortable foam top for solo sitting, or for those well-deserved feet-up moments. Inside, you’ll find a sturdy hardwood and solid beech frame that’s made to last, with a soft fabric lining.</p>

<p><b>About Swyft's fabric options</b></p>

<p>All inherently durable and resilient to everyday life, the boucles, wools, chenilles, and soft linens offer a softer, more textured option. The velvets, linens, suedes, and cottons are all made with stain-resistant threads so you don't need to worry about your clumsy friend, over-excited child or boisterous pet making a mess.</p>

<p><strong>About Swyft's Eco-Velvets</strong><br />
These fabrics are woven from 100% recycled polyester and are GRS (Global Recycled Standard) certified. The yarns are extruded from post-consumer PET bottles, repurposing thousands of plastic bottles that would otherwise end up in the ocean or landfill. These fabrics are also OEKO-TEX 100 certified, meaning they've been thoroughly tested beyond national and international requirements to ensure all components are fully free from any substances which may be harmful to human health. Those are some pretty impressive conditions, but they still perform as you would expect from velvets as they're durable yet have that soft matt touch with a plush dense pile.</p>

<p><strong>Delivered in a box</strong><br />
No matter how tight your entry space, or how many flights of stairs you need to contend with, Swyft sofas are easily delivered as they will come in a box that can be lifted by one person, or a series of boxes depending on the size. It'll take some assembly when it gets to you, but it does mean you don't need to worry about the logistics of actually getting your new sofa into your home. And you won't need any tools as every Swyft product uses the innovative Swyft-lok mechanism which makes assembly quick and easy.</p>

<p><strong>Try before you buy</strong><br />We're confident in our furniture's quality, but it's always a good idea to check that it's a good personal fit for you. We can't display all of our pieces in all of our stores – they just won't fit – but call us on 03452 661805 and we can help you find a nearby location to see, sit or even lie on it before ordering.</p>",[],,Furniture & Lights,Sofas & Armchairs,Furniture & Lights | Sofas & Armchairs | Footstools,,,b6130e9a-cb96-5b4a-bae8-4ec95f36a51c,3/3/2024
